kind,old_code,new_code,status,source_name,target_name,source_unit,target_unit,match_score,reason
Material,8310116,6045929,人工审核使用best_candidate,道岔外锁闭装置（60kg/m、18、5个牵引点号）,电动转辙机道岔外锁闭装置 （60kg/m、18号、5个牵引点号）,套,组,100,1=使用best_candidate
Material,8310117,6045473,相似名称匹配单位不同,道岔外锁闭装置 （60kg/m、12号、2个牵引点）,电动转辙机道岔外锁闭装置 （60kg/m、12号、2个牵引点）,套,组,98,自动采用唯一高相似候选
Material,8310118,6045625,相似名称匹配单位不同,道岔外锁闭装置 （60kg/m、12号、4个牵引点）,电动转辙机道岔外锁闭装置 （60kg/m、12号、4个牵引点）,套,组,98,自动采用唯一高相似候选
Material,8310119,6045777,相似名称匹配单位不同,道岔外锁闭装置 （60kg/m、12号、5个牵引点）,电动转辙机道岔外锁闭装置 （60kg/m、12号、5个牵引点）,套,组,98,自动采用唯一高相似候选
Material,8310120,6046081,相似名称匹配单位不同,道岔外锁闭装置 （60kg/m、30号、9个牵引点）,电动转辙机道岔外锁闭装置 （60kg/m、30号、9个牵引点）,套,组,98,自动采用唯一高相似候选
Material,8310141,6046841,相似名称匹配单位不同,电液道岔外锁闭装置 （60kg/m、9、12号、AT轨、2个牵引点）,电液转辙机道岔外锁闭装置 （60kg/m、9号、12号、AT轨、2个牵引点）,套,组,94,自动采用唯一高相似候选
Material,8310142,6046993,相似名称匹配单位不同,电液道岔外锁闭装置 （60kg/m、12号、AT轨、4个牵引点）,电液转辙机道岔外锁闭装置 （60kg/m、12号、AT轨、4个牵引点）,套,组,95,自动采用唯一高相似候选
Material,8310143,6047145,相似名称匹配单位不同,电液道岔外锁闭装置 （60kg/m、12号、AT轨、5个牵引点）,电液转辙机道岔外锁闭装置 （60kg/m、12号、AT轨、5个牵引点）,套,组,95,自动采用唯一高相似候选
Material,8310144,6047297,相似名称匹配单位不同,电液道岔外锁闭装置 （60kg/m、18号、AT轨、5个牵引点）,电液转辙机道岔外锁闭装置 （60kg/m、18号、AT轨、5个牵引点）,套,组,95,自动采用唯一高相似候选
Material,8310145,6047449,相似名称匹配单位不同,电液道岔外锁闭装置 （60kg/m、30号、AT轨、9个牵引点）,电液转辙机道岔外锁闭装置 （60kg/m、30号、AT轨、9个牵引点）,套,组,95,自动采用唯一高相似候选
Material,8311023,6039001,名称单位匹配,脱轨器,脱轨器,组,组,100,
Material,8311038,6056697,名称单位匹配,马蹬铁 250,马蹬铁 250,个,个,100,
Material,8312010,6048817,名称单位匹配,道岔局部控制盘,道岔局部控制盘,个,个,100,
Material,8312011,6048665,名称单位匹配,道岔方钢拉杆 断面50,道岔方钢拉杆 断面50,组,组,100,
Material,8320027,6048209,人工审核使用best_candidate,道岔缺口检查报警器,道岔缺口检查报警器（视频）,个,个,100,1=使用best_candidate
Material,8320029,6048969,名称单位匹配,道岔转换电路用整流盒,道岔转换电路用整流盒,个,个,100,
Material,8320030,6049121,名称单位匹配,道岔防护罩 单点,道岔防护罩 单点,个,个,100,
Material,8410010,6050109,名称单位匹配,钢轨绝缘 43kg,钢轨绝缘 43kg,组,组,100,
Material,8410011,6050145,名称单位匹配,钢轨绝缘 50kg,钢轨绝缘 50kg,组,组,100,
Material,8410012,6050181,名称单位匹配,钢轨绝缘 60kg,钢轨绝缘 60kg,组,组,100,
Material,8410013,6050253,名称单位匹配,高强度钢轨绝缘 43kg,高强度钢轨绝缘 43kg,组,组,100,
Material,8410014,6050289,名称单位匹配,高强度钢轨绝缘 50kg,高强度钢轨绝缘 50kg,组,组,100,
Material,8410015,6050325,名称单位匹配,高强度钢轨绝缘 60kg,高强度钢轨绝缘 60kg,组,组,100,
Material,8410016,6050361,名称匹配单位不同,道岔连接杆绝缘,道岔连接杆绝缘,套,个,100,
Material,8410017,6050217,名称单位匹配,钢轨绝缘 75kg,钢轨绝缘 75kg,组,组,100,
Material,8411013,6050433,名称单位匹配,钢轨引接线 1×19 L=1600,钢轨引接线 1×19 L=1600,根,根,100,
Material,8411014,6050469,名称单位匹配,钢轨引接线 1×19 L=3600,钢轨引接线 1×19 L=3600,根,根,100,
Material,8411015,6050505,名称单位匹配,扼流变压器钢轨引线 1.2×37×2 L=1600,扼流变压器钢轨引线 1.2×37×2 L=1600,根,根,100,
Material,8411016,6050541,名称单位匹配,扼流变压器钢轨引线 1.2×37×2 L=3600,扼流变压器钢轨引线 1.2×37×2 L=3600,根,根,100,
Material,8411059,6050901,名称匹配单位不同,扼流变压器等阻、冗余、防腐钢轨引线 (400A)二长二短,扼流变压器等阻、冗余、防腐钢轨引线 (400A)二长二短,套,组,100,
Material,8411060,6050937,名称匹配单位不同,扼流变压器等阻、冗余、防腐钢轨引线 (600A)二长二短,扼流变压器等阻、冗余、防腐钢轨引线 (600A)二长二短,套,组,100,
Material,8411061,6050973,名称匹配单位不同,扼流变压器等阻、冗余、防腐钢轨引线 (800A)二长二短,扼流变压器等阻、冗余、防腐钢轨引线 (800A)二长二短,套,组,100,
Material,8411062,6051009,名称匹配单位不同,扼流变压器等阻、冗余、防腐钢轨引线 (1000A)二长二短,扼流变压器等阻、冗余、防腐钢轨引线 (1000A)二长二短,套,组,100,
Material,8411081,6051081,规范化名称匹配,护套钢轨引接线 Φ1.2×19 L=1600,护套钢轨引接线 φ1.2×19 L=1600,根,根,98,
Material,8411082,6051117,名称单位匹配,护套钢轨引接线 φ1.2×19 L=3600,护套钢轨引接线 φ1.2×19 L=3600,根,根,100,
Material,8411083,6051153,名称单位匹配,护套钢轨引接线 φ1.2×19 L=5000,护套钢轨引接线 φ1.2×19 L=5000,根,根,100,
Material,8412010,6053925,名称单位匹配,钢丝绳道岔跳线 φ9.3 L=900,钢丝绳道岔跳线 φ9.3 L=900,根,根,100,
Material,8412011,6053961,名称单位匹配,钢丝绳道岔跳线 φ9.3 L=1500,钢丝绳道岔跳线 φ9.3 L=1500,根,根,100,
Material,8412012,6053997,名称单位匹配,钢丝绳道岔跳线 φ9.3 L=3000,钢丝绳道岔跳线 φ9.3 L=3000,根,根,100,
Material,8412030,6054033,名称单位匹配,护套道岔跳线 φ1.2×19 L=900,护套道岔跳线 φ1.2×19 L=900,根,根,100,
Material,8412031,6054069,名称单位匹配,护套道岔跳线 φ1.2×19 L=1500,护套道岔跳线 φ1.2×19 L=1500,根,根,100,
Material,8412032,6054105,名称单位匹配,护套道岔跳线 φ1.2×19 L=3000,护套道岔跳线 φ1.2×19 L=3000,根,根,100,
Material,8412033,6054141,名称单位匹配,护套道岔跳线 φ1.2×37 L=900,护套道岔跳线 φ1.2×37 L=900,根,根,100,
Material,8412034,6054177,名称单位匹配,护套道岔跳线 φ1.2×37 L=1500,护套道岔跳线 φ1.2×37 L=1500,根,根,100,
Material,8412035,6054213,名称单位匹配,护套道岔跳线 φ1.2×37 L=3000,护套道岔跳线 φ1.2×37 L=3000,根,根,100,
Material,8413010,6052701,规范化名称匹配,钢轨接续线 Φ5×940,钢轨接续线 φ5×940,根,根,98,
Material,8413011,6052737,规范化名称匹配,钢轨接续线 Φ5×1100,钢轨接续线 φ5×1100,根,根,98,
Material,8413012,6052773,名称单位匹配,挤压焊接式钢轨接续线,挤压焊接式钢轨接续线,根,根,100,
Material,8414010,6051441,相似名称匹配,中间连接线 1.2×37×2 L=6000,中间连接线 φ1.2×37×2 L=6000,根,根,100,自动采用唯一高相似候选
Material,8414011,6051477,相似名称匹配,中间连接线 1.2×37×2 L=10000,中间连接线 φ1.2×37×2 L=10000,根,根,100,自动采用唯一高相似候选
Material,8414012,6051513,相似名称匹配,中间连接线 1.2×37×2 L=15000,中间连接线 φ1.2×37×2 L=15000,根,根,100,自动采用唯一高相似候选
Material,8414014,6052197,名称单位匹配,铁单线牵引连接线 1.2×37 L=3500,铁单线牵引连接线 1.2×37 L=3500,根,根,100,
Material,8414021,6052521,规范化名称匹配,扼流变压器中点连接板≤600A,扼流变压器中点连接板 ≤600A,块,块,98,
Material,8414022,6052557,规范化名称匹配,扼流变压器中点连接板≤1000A,扼流变压器中点连接板 ≤1000A,块,块,98,
Material,8414025,6051621,名称单位匹配,中间连接线 φ1.2×37×2 L=20000,中间连接线 φ1.2×37×2 L=20000,根,根,100,
Material,8414026,6051657,名称单位匹配,中间连接线 φ1.2×37×2 L=25000,中间连接线 φ1.2×37×2 L=25000,根,根,100,
Material,8414027,6051693,名称单位匹配,中间连接线 φ1.2×61×2 L=6000,中间连接线 φ1.2×61×2 L=6000,根,根,100,
Material,8414028,6051729,名称单位匹配,中间连接线 φ1.2×61×2 L=10000,中间连接线 φ1.2×61×2 L=10000,根,根,100,
Material,8414029,6051765,名称单位匹配,中间连接线 φ1.2×61×2 L=15000,中间连接线 φ1.2×61×2 L=15000,根,根,100,
Material,8414030,6051801,名称单位匹配,中间连接线 φ1.2×61×2 L=20000,中间连接线 φ1.2×61×2 L=20000,根,根,100,
Material,8414031,6051837,名称单位匹配,中间连接线 φ1.2×61×2 L=25000,中间连接线 φ1.2×61×2 L=25000,根,根,100,
Material,8414032,6052233,名称单位匹配,钢丝绳抗流连接线 φ9.3 L=3600,钢丝绳抗流连接线 φ9.3 L=3600,根,根,100,
Material,8415010,6056769,名称单位匹配,支持夹 LS 1.5×50×100,支持夹 LS 1.5×50×100,个,个,100,
Material,8415011,6038749,名称单位匹配,钢丝绳卡具 混凝土枕通用,钢丝绳卡具 混凝土枕通用,套,套,100,
Material,8415015,6056805,名称单位匹配,送电端 XZ整流臂及散热片,送电端 XZ整流臂及散热片,个,个,100,
Material,8415016,6056841,名称单位匹配,焊针 F8-3,焊针 F8-3,个,个,100,
Material,8415017,6056877,名称单位匹配,瓷环 F8,瓷环 F8,个,个,100,
Material,8415018,6056913,名称单位匹配,轨头铁导线 F50×200,轨头铁导线 F50×200,根,根,100,
Material,8415019,6056949,规范化名称匹配,塞钉Φ13.5,塞钉 φ13.5,个,个,98,
Material,8415020,6031693,名称单位匹配,脉冲发送器 室外,脉冲发送器 室外,台,台,100,
Material,8510029,6032809,名称单位匹配,站内电容板 CZ,站内电容板 CZ,台,台,100,
Material,8510036,6057417,名称单位匹配,移频信号区间电源盒 ZP·HYQ-D,移频信号区间电源盒 ZP·HYQ-D,台,台,100,
Material,8511023,6057489,名称单位匹配,移频信号区间集中发送盒 ZP·HFJ-D,移频信号区间集中发送盒 ZP·HFJ-D,台,台,100,
Material,8514014,6061373,名称单位匹配,移频轨道防雷单元 ZP·DFG-D,移频轨道防雷单元 ZP·DFG-D,组,组,100,
Material,8514015,6061471,名称单位匹配,移频轨道防雷单元 ZP·DFG1,移频轨道防雷单元 ZP·DFG1,组,组,100,
Material,8514020,6061667,名称单位匹配,双路三相电源防雷箱,双路三相电源防雷箱,台,台,100,
Material,8514026,6062451,名称单位匹配,室内接地汇流箱(防雷用),室内接地汇流箱(防雷用),个,个,100,
Material,8514030,6050397,名称单位匹配,10mm2多股绝缘铜线,10mm2多股绝缘铜线,m,m,100,
Material,8514031,6057525,名称单位匹配,道岔转辙机用整流盒 5A（含电阻）,道岔转辙机用整流盒 5A（含电阻）,个,个,100,
Material,8518092,6057849,名称单位匹配,补偿电容防护盒,补偿电容防护盒,个,个,100,
Material,8519001,6063235,规范化名称匹配,ZPW-2000  调谐单元 ZW.T1,ZPW-2000 调谐单元 ZW.T1,个,个,98,
Material,8519002,6063333,名称单位匹配,ZPW-2000 室外空心线圈 防雷单元 ZPW.ULG1,ZPW-2000 室外空心线圈 防雷单元 ZPW.ULG1,个,个,100,
Material,8519004,6063529,名称单位匹配,ZPW-2000 防雷匹配单元 ZPW.BP1,ZPW-2000 防雷匹配单元 ZPW.BP1,个,个,100,
Material,8519005,6059433,名称单位匹配,ZPW-2000 空心线圈 ZPW.XK （电气绝缘节）,ZPW-2000 空心线圈 ZPW.XK （电气绝缘节）,个,个,100,
Material,8519006,6059469,名称单位匹配,ZPW-2000 空心线圈 ZPW.XKJ （机械绝缘节）,ZPW-2000 空心线圈 ZPW.XKJ （机械绝缘节）,个,个,100,
Material,8519007,6032485,规范化名称匹配,ZPW-2000  补偿电容 CBG1,ZPW-2000 补偿电容 CBG1,套,套,98,
Material,8519008,6057885,名称单位匹配,轨枕式补偿电容防护盒,轨枕式补偿电容防护盒,个,个,100,
Material,8519009,6057669,人工审核使用best_candidate,双体防护盒（含基础桩）,双体防护盒（含底座）,套,套,100,1=使用best_candidate
Material,8519010,6052053,规范化名称匹配,ZPW-2000  设备连接线 2700mm 7.4mm2,ZPW-2000 设备连接线 2700 7.4mm2,根,根,98,
Material,8519011,6052089,规范化名称匹配,ZPW-2000  设备连接线 2700mm 10mm2,ZPW-2000 设备连接线 2700 10mm2,根,根,98,
Material,8519012,6052125,规范化名称匹配,ZPW-2000  钢轨连接线 2000mm 钢包铜70mm2,ZPW-2000 钢轨连接线 2000 钢包铜70mm2,根,根,98,
Material,8519013,6052161,规范化名称匹配,ZPW-2000  钢轨连接线 3700mm 钢包铜70mm2,ZPW-2000 钢轨连接线 3700 钢包铜70mm2,根,根,98,
Material,8519014,6051909,规范化名称匹配,ZPW-2000  设备连接线 250mm 7.4mm2,ZPW-2000 设备连接线 250 7.4mm2,根,根,98,
Material,8519015,6052017,规范化名称匹配,ZPW-2000  设备连接线 500mm 7.4mm2,ZPW-2000 设备连接线 500 7.4mm2,根,根,98,
Material,8519016,6051945,规范化名称匹配,ZPW-2000  设备连接线 300mm 10mm2,ZPW-2000 设备连接线 300 10mm2,根,根,98,
Material,8519051,6058029,名称单位匹配,ZPW-2000电码化室外隔离盒 WGL-U,ZPW-2000电码化室外隔离盒 WGL-U,台,台,100,
Material,8519052,6058065,名称单位匹配,ZPW-2000电码化室外隔离盒 WGL1-U,ZPW-2000电码化室外隔离盒 WGL1-U,台,台,100,
Material,8610010,4070301,名称单位匹配,电接点压力表 YX-150(径向无边),电接点压力表 YX-150(径向无边),个,个,100,
Material,8610014,6039217,名称单位匹配,限界检查器,限界检查器,组,组,100,
Material,8610017,6066469,名称匹配单位不同,雷达防雷组件,雷达防雷组件,套,组,100,
Material,8610018,6066567,名称单位匹配,测长区段防雷组件 一区段,测长区段防雷组件 一区段,组,组,100,
Material,8610020,6038353,名称单位匹配,踏板,踏板,块,块,100,
Material,8610021,6038389,名称单位匹配,踏板安装装置,踏板安装装置,个,个,100,
Material,8610022,6038425,名称单位匹配,有源踏板,有源踏板,块,块,100,
Material,8610023,6038461,名称单位匹配,有源踏板安装装置,有源踏板安装装置,个,个,100,
Material,8610024,4070701,名称单位匹配,电接点温度计,电接点温度计,台,台,100,
Material,8610025,4078801,名称单位匹配,压力变送器,压力变送器,台,台,100,
Material,8610031,6087265,名称单位匹配,驼峰用点式应答器,驼峰用点式应答器,台,台,100,
Material,8710012,6059325,名称单位匹配,继电器箱 二层,继电器箱 二层,个,个,100,
Material,8710013,6059361,名称单位匹配,继电器箱 大三层,继电器箱 大三层,个,个,100,
Material,8711012,6058317,名称单位匹配,终端电缆盒 HZ-12,终端电缆盒 HZ-12,个,个,100,
Material,8711025,6058425,名称单位匹配,电缆盒基础角铁,电缆盒基础角铁,组,组,100,
